,Rk,Tm,Year,Date,Time,LTime,Unnamed: 6,Opp,Week,G#,Day,Result,OT,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds.1,Rate
12,613,PIT,2016,2017-01-01,1:00,1:00,,CLE,17,16,Sun,W 27-24,OT,24,37,64.9,243,3,1,4,34,99.3
13,614,LAR,2016,2016-10-09,4:25,1:25,,BUF,5,5,Sun,L 19-30,,21,31,67.7,243,0,2,4,28,64.3
14,615,ATL,2015,2015-10-11,1:02,1:02,,WAS,5,5,Sun,W 25-19,OT,24,42,57.1,242,0,2,3,12,53.9
15,616,ATL,2017,2017-10-01,1:00,1:00,,BUF,4,4,Sun,L 17-23,,24,42,57.1,242,1,2,1,0,61.8
16,617,CAR,2016,2016-11-13,1:00,1:00,,KAN,10,9,Sun,L 17-20,,23,38,60.5,242,1,1,2,19,76.9
17,618,CLE,2016,2016-09-18,1:02,1:02,,BAL,2,2,Sun,L 20-25,,20,33,60.6,242,2,2,3,18,78.1
18,619,HOU,2015,2016-01-03,1:02,12:02,,JAX,17,16,Sun,W 30-6,,25,41,61.0,242,1,1,2,7,75.5
19,620,MIA,2017,2017-12-11,8:30,8:30,,NWE,14,13,Mon,W 27-20,,25,38,65.8,242,3,0,2,21,109.8
21,621,LAC,2018,2018-09-30,4:25,1:25,,SFO,4,4,Sun,W 29-27,,25,39,64.1,242,3,1,1,8,96.3
22,622,BUF,2019,2019-09-22,1:00,1:00,,CIN,3,3,Sun,W 21-17,,23,36,63.9,241,1,1,1,2,80.9
23,623,DAL,2019,2019-09-22,1:00,12:00,,MIA,3,3,Sun,W 31-6,,19,32,59.4,241,2,1,1,5,90.8
24,624,DET,2017,2017-11-12,1:00,1:00,,CLE,10,9,Sun,W 38-24,,17,26,65.4,241,3,1,4,8,117.6
25,625,HOU,2015,2015-11-22,1:03,12:03,,NYJ,11,10,Sun,W 24-17,,17,35,48.6,241,3,0,1,9,99.8
26,626,NWE,2017,2017-10-22,8:30,8:30,,ATL,7,7,Sun,W 23-7,,21,29,72.4,241,2,0,2,8,120.0
27,627,NYG,2019,2019-09-15,1:00,1:00,,BUF,2,2,Sun,L 14-28,,26,45,57.8,241,1,2,1,9,61.4
28,628,SEA,2015,2015-12-20,4:06,1:06,,CLE,15,14,Sun,W 30-13,,21,30,70.0,241,3,0,2,8,127.2
29,629,SEA,2019,2019-10-20,4:25,1:25,,BAL,7,7,Sun,L 16-30,,20,41,48.8,241,1,1,1,0,65.2
30,630,BUF,2019,2019-09-29,1:00,1:00,,NWE,4,4,Sun,L 10-16,,22,44,50.0,240,0,4,5,40,28.6
31,631,NYG,2019,2019-12-01,1:00,1:00,,GNB,13,12,Sun,L 13-31,,20,37,54.1,240,1,3,0,0,49.4
32,632,PIT,2015,2015-11-01,1:02,1:02,,CIN,8,8,Sun,L 10-16,,28,45,62.2,240,1,3,3,22,55.8
33,633,SEA,2016,2016-09-11,4:08,1:08,,MIA,1,1,Sun,W 12-10,,27,43,62.8,240,1,1,3,18,75.7
34,634,ATL,2017,2017-10-15,1:00,1:00,,MIA,6,5,Sun,L 17-20,,24,35,68.6,239,1,1,2,9,85.3
35,635,CAR,2015,2015-11-02,8:30,8:30,,IND,8,7,Mon,W 29-26,OT,16,35,45.7,239,2,1,2,9,75.8
36,636,HOU,2016,2016-11-27,1:00,12:00,,SDG,12,11,Sun,L 13-21,,22,37,59.5,239,0,3,1,7,44.8
37,637,HOU,2018,2018-10-25,8:20,7:20,,MIA,8,8,Thu,W 42-23,,16,20,80.0,239,5,0,0,0,156.0
38,638,JAX,2016,2016-10-23,1:02,1:02,,OAK,7,6,Sun,L 16-33,,23,43,53.5,239,1,2,1,7,58.2
39,639,KAN,2015,2015-10-25,1:03,12:03,,PIT,7,7,Sun,W 23-13,,21,32,65.6,239,1,0,2,12,98.3
40,640,MIN,2017,2017-10-15,1:00,3:00,,GNB,6,6,Sun,W 23-10,,24,38,63.2,239,1,1,0,0,78.7
42,641,NWE,2019,2019-10-27,4:25,4:25,,CLE,8,8,Sun,W 27-13,,20,36,55.6,239,2,0,3,20,94.6
43,642,DEN,2018,2018-12-15,8:20,2:30,,CLE,15,14,Sat,L 16-17,,31,48,64.6,238,0,2,2,19,59.2
44,643,DET,2016,2016-09-18,1:02,1:02,,TEN,2,2,Sun,L 15-16,,22,40,55.0,238,1,1,4,22,70.6
45,644,PHI,2019,2019-11-24,1:00,1:00,,SEA,12,11,Sun,L 9-17,,33,45,73.3,238,1,2,3,18,74.1
46,645,SFO,2017,2017-12-24,4:05,1:05,,JAX,16,15,Sun,W 44-33,,21,30,70.0,238,2,1,1,4,101.8
47,646,GNB,2015,2015-10-18,4:25,3:25,,SDG,6,6,Sun,W 27-20,,16,29,55.2,237,2,0,3,18,105.1
48,647,GNB,2016,2016-12-11,4:25,3:25,,SEA,14,13,Sun,W 38-10,,18,25,72.0,237,3,0,1,9,141.2
